pays,lat,long,long_dest,lat_dest,User
Nouvelle-Zélande,172.8344077,-41.5000831,37.879030099999994,-4.779535727995244,2
NYC,-74.0060152,40.7127281,37.879030099999994,-4.779535727995244,2
Melbourne,144.9631608,-37.8142176,37.879030099999994,-4.779535727995244,2
 ID,117.8902853,-2.4833826,37.879030099999994,-4.779535727995244,2
 Biélorussie,27.6971358,53.4250605,37.879030099999994,-4.779535727995244,2
 Germany,10.4234469,51.0834196,37.879030099999994,-4.779535727995244,2
 Guatemala,-90.12265453178017,15.687100699999998,37.879030099999994,-4.779535727995244,2
 Hawaï,-155.42837009716908,19.593801499999998,37.879030099999994,-4.779535727995244,2
 Estonie,24.507544106789936,58.71971295,37.879030099999994,-4.779535727995244,2
île de la Trinité,2.3315289,48.8761364,37.879030099999994,-4.779535727995244,2
 Costa Rica,-84.0739102,10.2735633,37.879030099999994,-4.779535727995244,2
 Israel,34.8667654,31.5313113,37.879030099999994,-4.779535727995244,2
 Italia,12.674297,42.6384261,37.879030099999994,-4.779535727995244,2
 Liban,35.843409,33.8750629,37.879030099999994,-4.779535727995244,2
 Luxembourg,6.1296751,49.8158683,37.879030099999994,-4.779535727995244,2
 Mali,-2.2900239,16.3700359,37.879030099999994,-4.779535727995244,2
 CE,-39.7156073,-5.3264703,37.879030099999994,-4.779535727995244,2
 NC,-79.0392919,35.6729639,37.879030099999994,-4.779535727995244,2
 NY,-75.8449946,43.1561681,37.879030099999994,-4.779535727995244,2
 Georgia,-83.1137366,32.3293809,37.879030099999994,-4.779535727995244,2
 Porto Rico,-66.26152219418967,18.19897685,37.879030099999994,-4.779535727995244,2
 Norway,9.0999715,60.5000209,37.879030099999994,-4.779535727995244,2
 Argentina,-64.9672817,-34.9964963,37.879030099999994,-4.779535727995244,2
 Pennsylvania,-77.7278831,40.9699889,37.879030099999994,-4.779535727995244,2
NJ,-74.4041622,40.0757384,37.879030099999994,-4.779535727995244,1
Portugal,-7.8896263,40.0332629,37.879030099999994,-4.779535727995244,1
Perth,115.8604796,-31.9527121,37.879030099999994,-4.779535727995244,1
