pays,lat,long,long_dest,lat_dest,User
Home,-79.1053129,40.7395087,51.4993619,-0.12739984672471022,1
Hogwarts,36.784112734047056,-1.24139975,51.4993619,-0.12739984672471022,1
Hilo,-155.0815803,19.7073734,51.4993619,-0.12739984672471022,1
HK,114.1849161,22.350627,51.4993619,-0.12739984672471022,1
Géorgie,44.0287382,41.6809707,51.4993619,-0.12739984672471022,1
Japon,139.2394179,36.5748441,51.4993619,-0.12739984672471022,1
Joshua,-97.3880732,32.4615291,51.4993619,-0.12739984672471022,1
Kapelle,2.3677943,50.9977218,51.4993619,-0.12739984672471022,1
Kiama Downs,150.8532335,-34.6377829,51.4993619,-0.12739984672471022,1
Kirkland,-122.1920249,47.6859573,51.4993619,-0.12739984672471022,1
Knowlton NJ,-75.027952,40.9303752,51.4993619,-0.12739984672471022,1
Lancashire,-2.5650887919475496,53.8611703,51.4993619,-0.12739984672471022,1
Las Vegas,-115.148516,36.1672559,51.4993619,-0.12739984672471022,1
Leonard North Dakota,-97.245647,46.651915,51.4993619,-0.12739984672471022,1
Leopold Victoria,144.4644962,-38.1891547,51.4993619,-0.12739984672471022,1
Lobbes,4.238652470459903,50.35415555,51.4993619,-0.12739984672471022,1
Long Island,-73.0994258107431,40.85149705,51.4993619,-0.12739984672471022,1
Los Gatos,-121.9746797,37.226611,51.4993619,-0.12739984672471022,1
Luang Prabang,102.135898,19.8887438,51.4993619,-0.12739984672471022,1
MEXICO,-102.26751579375113,23.553556999999998,51.4993619,-0.12739984672471022,1
MONTIGNY LES METZ,6.153041,49.0999832,51.4993619,-0.12739984672471022,1
Maine,-68.8590201,45.709097,51.4993619,-0.12739984672471022,1
Gurgaon,77.00270014657752,28.42826235,51.4993619,-0.12739984672471022,1
Glasgow,-4.2488787,55.8609825,51.4993619,-0.12739984672471022,1
Argentina,-64.9672817,-34.9964963,51.4993619,-0.12739984672471022,1
Belgium,4.6667145,50.6402809,51.4993619,-0.12739984672471022,1
Bucharest,26.1027202,44.4361414,51.4993619,-0.12739984672471022,1
Brésil,-53.2,-10.3333333,51.4993619,-0.12739984672471022,1
Brignoles,6.0616452,43.4064401,51.4993619,-0.12739984672471022,1
Braunton,-4.1753228524499635,51.1072481,51.4993619,-0.12739984672471022,1
Boston,-71.0582912,42.3602534,51.4993619,-0.12739984672471022,1
Berlin,13.3888599,52.5170365,51.4993619,-0.12739984672471022,1
Belgique,4.6667145,50.6402809,51.4993619,-0.12739984672471022,1
GILBERT,-111.7890373,33.3527632,51.4993619,-0.12739984672471022,1
 AK,-149.680909,64.4459613,51.4993619,-0.12739984672471022,1
Belfast,-5.9301829,54.596391,51.4993619,-0.12739984672471022,1
BUENOS AIRES,-58.4370894,-34.6075682,51.4993619,-0.12739984672471022,1
Australie,134.755,-24.7761086,51.4993619,-0.12739984672471022,1
Auburn,-85.4807825,32.6098566,51.4993619,-0.12739984672471022,1
Arroyo Grande,-120.590725,35.1185869,51.4993619,-0.12739984672471022,1
CT,-72.7342163,41.6500201,51.4993619,-0.12739984672471022,1
Casuarina Beach Australia,153.5700073,-28.3037939,51.4993619,-0.12739984672471022,1
Central Ohio,-84.3429489,40.8379005,51.4993619,-0.12739984672471022,1
Chili,-71.3187697,-31.7613365,51.4993619,-0.12739984672471022,1
Chine,104.999927,35.000074,51.4993619,-0.12739984672471022,1
Colorado,-105.607716,38.7251776,51.4993619,-0.12739984672471022,1
Columbus,-83.0007065,39.9622601,51.4993619,-0.12739984672471022,1
Corée du Sud,127.6961188,36.638392,51.4993619,-0.12739984672471022,1
Cuba,-80.8328748,23.0131338,51.4993619,-0.12739984672471022,1
Cyprus,33.1451285,34.9823018,51.4993619,-0.12739984672471022,1
Danemark,10.3333283,55.670249,51.4993619,-0.12739984672471022,1
Derby,-1.4761491,52.9212617,51.4993619,-0.12739984672471022,1
Derbyshire,-1.5566179305872214,53.1185033,51.4993619,-0.12739984672471022,1
Deutschland,10.4234469,51.0834196,51.4993619,-0.12739984672471022,1
Dublin,-6.2602732,53.3497645,51.4993619,-0.12739984672471022,1
Eastbourne,0.2591465592192689,50.7733195,51.4993619,-0.12739984672471022,1
Firenze,11.2555757,43.7698712,51.4993619,-0.12739984672471022,1
高槻市,135.6012398,34.8812905,51.4993619,-0.12739984672471022,1
