,long,lat,userId
25229,-86.076196,39.9267692,321492255
25236,-2.4728177,50.700412,390039886
25238,-0.0441311,38.7472212,976100372
25274,-6.0497685,36.9160919,2527731328
25352,-7.5416476,39.0323192,1165317035204718592
25399,-3.8890049,40.3120713,470945795
25416,-5.55969502,42.59021513,170989537
25417,-6.28333,42.7667,170989537
25440,-86.076196,39.9267692,321492255
25465,-8.7306227,42.0224369,2880931653
25571,-8.4276429,53.8053145,2810921047
25615,-5.35478,42.4742,896115975531220993
25674,-2.411961,51.623112,1648385712
25708,0.4693,51.7359,353728551
25709,0.4693,51.7359,353728551
25757,-4.04614,42.3129,14534157
25761,-3.8890049,40.3120713,239513167
25770,-4.60078,42.34034,384988448
25810,-8.6323091,42.8237296,181128849
25818,-8.1340903,42.8743764,295672101
25866,-6.4757083,53.3508617,60399549
25907,1.9437494,41.5171401,831403111
25908,-8.493559,42.889156,1014968212281229313
25970,-6.4757083,53.3508617,60399549
26043,-2.659936,51.399367,1648385712
26078,-6.59361111,42.54416667,720430419091525633
26086,0.4693,51.7359,353728551
26101,-8.916355,42.1293801,1282048481620787202
26154,-6.8026456,39.1553066,3031442212
26161,-7.0053529,37.1078315,1337800226
26162,0.4916296,51.7577179,353728551
26183,-8.916355,42.1293801,1282048481620787202
26232,-8.8916447,42.5242277,708727288532221953
26254,-6.4757083,53.3508617,60399549
26323,0.4693,51.7359,353728551
26395,-97.85513828,25.84913579,127584026
26455,-2.411961,51.623112,1648385712
26491,-5.88157,42.46368,264742637
26500,-6.4757083,53.3508617,60399549
26574,-6.361502408981323,42.488919081934654,939907569669242880
26579,-8.545732498168945,42.8804533670607,511176085
26587,0.48137514,51.73939814,353728551
26612,-6.4757083,53.3508617,60399549
26615,-7.8822662,42.31926428,14534157
26643,-0.3753274282358162,39.476414690412014,704951425906954241
26657,0.4693,51.7359,353728551
26809,-7.7352642,42.8825738,1444085527
26825,-7.2591796,52.17493,3870862528
26863,-57.5612636,-37.984286,202969535
26877,0.4693,51.7359,353728551
26885,-73.508143,41.187054,2880931653
26901,-2.411961,51.623112,1648385712
26928,-7.90691801,42.76401424,118077572
26946,-3.8890049,40.3120713,132563477
26953,-16.2417309636112,28.47867487371396,167462036
26961,-7.1602883,38.554325,1350603576968704000
27034,-4.6913731,42.2581675,632411885
27042,-4.6913731,42.2581675,632411885
27068,-0.4325447,39.2783813,18996941
27087,-4.399234,42.263856,842133275594358784
27100,-6.4757083,53.3508617,631366331
27106,-6.4757083,53.3508617,631366331
27107,-0.4325447,39.2783813,47990471
27111,-3.8890049,40.3120713,282779102
27184,-99.1919955,19.357102,1544685780
27207,0.4693,51.7359,353728551
27218,-6.387438,53.2987449,60399549
27221,-6.0201004,43.2788671,805894013584834561
27275,-1.74255583,42.73575768,2211074770
27349,-2.411961,51.623112,1648385712
27358,-8.3473431,43.4533012,804207547
27385,-73.508143,41.187054,2880931653
27445,-6.011086,37.395755,1206337766042349569
27484,-6.011086,37.395755,1206337766042349569
27522,-85.605166,30.355644,12954072
27544,0.4693,51.7359,353728551
27626,-6.59361111,42.54416667,56668884
27644,-6.8026456,39.1553066,1165317035204718592
27664,-1.8502237,42.6377841,563012094
27702,-6.011086,37.395755,1206337766042349569
27742,-8.3473431,43.4533012,753327708
27830,-2.411961,51.623112,1648385712
27879,-1.74255583,42.73575768,418557949
27908,-0.0441311,38.7472212,976100372
27964,-6.2963,36.5333,127584026
27974,0.4693,51.7359,353728551
27991,-3.8890049,40.3120713,4210499937
27992,-3.8890049,40.3120713,4210499937
27993,-3.8890049,40.3120713,4210499937
27996,-62.706463,-32.6425566,391416837
28001,-7.1683614,52.8577783,91604938
28012,-7.043811082935223,42.70783929454881,1036745696152629248
28069,6.688728,51.124357,772478704358400000
28086,-8.3473431,43.4533012,1552890523
28108,0.4693,51.7359,353728551
28142,-4.6442393,43.1325997,348372885
28154,-8.3120417,43.3080209,368582151
28156,-3.8890049,40.3120713,978141901
28185,-8.6323091,42.8237296,1166809258098343940
28241,-99.1843501,19.3998346,180836322
28270,-4.5445758,40.4056277,3006060849
28315,-1.792404,42.7248898,2211074770
28395,-2.44765,42.46775,48944635
28412,-4.6913731,42.2581675,3012071655
28466,-70.686763,41.737169,2880931653
28467,11.9274763,43.4456462,948318695880880128
28519,-7.8057964,43.5480468,1266526988
28535,-3.8890049,40.3120713,4210499937
28544,-3.7943926595772854,37.77740514728625,547447384
28605,-6.4757083,53.3508617,60399549
28610,-8.6323091,42.8237296,48681290
28676,-8.6073341,42.5707889,771408226642460673
28702,-10.2445252,52.9675677,1480521781
28771,-8.7681048,41.2554886,31127724
28801,-8.916355,42.1293801,2874977799
28895,-2.319934,53.343623,760223464171110401
28959,-73.508143,41.187054,2880931653
28995,-2.411961,51.623112,1648385712
29013,-8.727192154815212,41.274328561483166,2850462590
29026,10.8768902,45.348487,948318695880880128
29097,-6.05325,42.45766,264742637
29132,-4.2808017,43.3606786,184102339
29256,-3.8890049,40.3120713,4210499937
29299,-2.92318,43.2641,264742637
29316,-7.8252356,42.0614389,1238876050135932928
29319,-8.6984109,42.3430948,1247482710353985536
29460,-1.174093,41.4518349,19118942
29567,-8.8916447,42.5242277,708727288532221953
29592,-8.6013498,42.8974991,14920854
29609,-0.0441311,38.7472212,976100372
29672,-7.9427095,42.9305719,1238876050135932928
29719,-6.71916667,42.1225,240278725
29729,-8.63529165,42.42556942,196332005
29758,-1.742503231667725,42.73578237954674,2211074770
29759,-1.74255583,42.73575768,2211074770
29826,-6.0201004,43.2788671,292876968
29891,-3.0,40.0,471292434
29942,-2.0291439,42.669532,764462966
29960,-4.40502,42.26786,264742637
29961,-2.88705,43.23787,264742637
30086,-4.8275228,36.8932539,172244160
30108,-2.411961,51.623112,1648385712
30134,2.2622287,43.1712777,1131600337813557248
30157,-8.65237,42.43246,127584026
30220,-7.0053529,37.1078315,1337800226
30376,-1.74255583,42.73575768,2211074770
30571,-70.686763,41.737169,2880931653
30581,-8.6323091,42.8237296,547223333
30614,-3.76909,40.81163,1248254095
30756,-8.54460597038269,42.88057522520878,1238876050135932928
30784,-2.0359031755456845,42.67690917343375,107745750
30939,-3.8178894,42.1392767,1154987777693552641
31006,-1.32422582,43.02057776,68205730
31056,-8.54432,42.87684,233292138
31060,-3.92669,42.3386,264742637
31081,-6.4757083,53.3508617,60399549
31113,-6.5515333,42.4764402,803295751
31297,-9.26285,42.91985,10840852
31299,-8.6323091,42.8237296,1137273146522972160
31300,-7.2931804,42.9478745,1238876050135932928
31342,-3.0,40.0,471292434
31357,-8.6323091,42.8237296,1137273146522972160
31454,-8.54432,42.87684,127584026
31509,-2.5422324,42.4290487,299046694
31660,-8.8916447,42.5242277,708727288532221953
31731,-2.342785,56.791292,1278750897061986304
31754,-9.18333333,38.7,26863663
31812,-2.6144306,51.5215951,1648385712
31875,-3.8890049,40.3120713,3401128017
31922,-8.54469816,42.8800507,127584026
31928,-0.88096619,41.65206154,2361764967
31957,2.1683,41.3894,3614951
31958,2.1683,41.3894,3614951
31996,-1.556856,52.870587,159802727
32009,-8.6323091,42.8237296,1238876050135932928
32019,-4.346360172203828,42.25817648440147,780043643193290752
32025,-10.2445252,52.9675677,1480521781
32077,-8.6323091,42.8237296,164744859
32084,-5.44981956,42.54191968,839100706334310401
32151,-5.56932669,42.59838309,2900632643
32201,-80.626184,43.432944,464114914
32226,-3.8740194,37.6287368,547447384
32233,-70.686763,41.737169,2880931653
32262,-8.8916447,42.5242277,708727288532221953
32348,-2.411961,51.623112,1648385712
32366,-6.712964,42.3851921,122692704
32373,-5.68852145,42.98506825,886629714
32375,8.206464,46.99801,901677577
32376,8.206464,46.99801,901677577
32482,-6.712964,42.3851921,122692704
32502,-5.5507944,36.0502188,880767031288705024
32528,-6.712964,42.3851921,122692704
32536,-5.0149567,36.4598413,375824169
32539,-6.3045899,41.5751959,1094544323641774080
32550,-6.712964,42.3851921,122692704
32592,-9.26285,42.91985,10840852
32601,-7.86135743,42.35672703,631088066
32649,-4.6913731,42.2581675,80814823
32657,-6.712964,42.3851921,122692704
32676,138.44212992,-35.348970061,308321267
32682,-9.2995163,41.8078139,3158197350
32813,-3.8740194,37.6287368,547447384
32818,-3.8740194,37.6287368,145755108
32840,-9.271696432169037,42.883511320155556,276206120
32842,-2.411961,51.623112,1648385712
32858,-8.4712842,43.3013771,1312882025486069760
32859,-6.712964,42.3851921,1094544323641774080
32860,-9.0929599,38.5779623,1094544323641774080
32915,-8.71422706,42.23784095,74990538
32917,-6.59361111,42.54416667,91567263
32925,-1.174093,41.4518349,780043643193290752
32928,-3.8890049,40.3120713,824167561
32984,9.040628,45.3867262,495359169
33011,-6.712964,42.3851921,122692704
33017,-8.71422706,42.23784095,74990538
33045,-7.49008373,39.82375728,162714081
33073,-8.71422706,42.23784095,74990538
33086,-1.6946203,42.7890168,2603727053
33115,-6.712964,42.3851921,122692704
33153,-8.8916447,42.5242277,708727288532221953
33177,-6.712964,42.3851921,122692704
33187,-5.033340370401878,42.368848625113245,4397427251
33191,-8.54460597038269,42.88057522520878,276206120
33197,-6.712964,42.3851921,122692704
33204,2.0524766,41.3170475,1210806830089166849
33211,-122.436232,47.4953154,29500464
33219,-5.99339357,37.38551366,127584026
33238,-3.71772945,40.42402887,46736295
33256,-8.54460597038269,42.88057522520878,276206120
33272,-8.54432,42.87684,276206120
33278,-1.72288063,42.74794492,201638005
33282,-2.411961,51.623112,1648385712
33337,-0.7824914,38.1277872,276206120
33351,-5.57,42.6056,20794662
33363,-0.7824914,38.1277872,276206120
33389,-0.7824914,38.1277872,276206120
33392,-3.0755845,39.4417939,276206120
33398,-6.712964,42.3851921,122692704
33404,-8.01191699554328,42.91340124598119,276206120
33410,-2.03160923,42.67213215,764462966
33411,-8.4712842,43.3013771,216390087
33414,-9.2995163,41.8078139,276206120
33415,-3.68843702,40.42326279,249772488
33417,-8.54388889,42.88056111,276206120
33422,-8.56933594,42.81152175,276206120
33451,-9.2995163,42.9964116,608989687
33463,-8.56933594,42.81152175,276206120
33465,-2.70504,40.8301892,727490650380374016
33494,-8.2204775,43.3149174,3053420288
33500,-3.50690433,42.37609426,317252961
33561,-8.71422706,42.23784095,74990538
33589,-8.4712842,43.3013771,842895786425946112
33605,-5.6313015,42.5471618,3963413596
33615,-7.86667,42.8667,2330259668
33630,-8.6323091,42.8237296,488333577
33632,-3.50690433,42.37609426,317252961
33683,-6.712964,42.3851921,122692704
33698,-8.71422706,42.23784095,74990538
33706,-7.54216756,42.78497805,2330259668
33726,-6.712964,42.3851921,122692704
33731,-2.411961,51.623112,1648385712
33767,-6.712964,42.3851921,122692704
33769,-7.32672,42.73074,2330259668
33794,-6.712964,42.3851921,122692704
33799,121.46416103,25.03161553,1536098234
33843,-6.712964,42.3851921,122692704
33864,-8.54432,42.87684,1025219842239021056
33866,-3.50690433,42.37609426,317252961
33868,-6.712964,42.3851921,122692704
33896,-6.712964,42.3851921,122692704
33898,-8.71422706,42.23784095,74990538
33910,-2.4484,42.4653,110423776
33912,-4.6549149,41.9194959,80814823
33960,-8.3940053,42.90631727,2366578737
33965,-8.71422706,42.23784095,74990538
33983,-6.712964,42.3851921,122692704
33989,-4.404819,42.26766,842133275594358784
34004,-3.7040175698824425,42.340328270697064,495359169
34008,-6.712964,42.3851921,122692704
34009,-7.4387303,42.938727,966268554768154624
34020,-106.7916912,35.0158912,393997667
34032,-8.01159697,42.913249,115795396
34042,-3.1899183917660228,42.41981056116413,457566493
34048,-8.72602835,42.23862674,74990538
34051,-8.63892,42.52623,127584026
34054,-1.32012237,43.00959675,20794662
34095,-2.028475,42.67091389,764462966
34105,-7.08429254,42.69857588,115795396
34113,-6.712964,42.3851921,122692704
34118,-3.6873657,42.35407218,457566493
34121,-7.2052153,43.5522856,191580127
34150,-6.712964,42.3851921,122692704
34169,-7.04328775,42.70794599,115795396
34178,8.97611,56.13746,22133827
34183,-6.712964,42.3851921,122692704
34187,-2.411961,51.623112,1648385712
34199,-7.3,43.0,191580127
34221,-6.712964,42.3851921,122692704
34237,-6.59361111,42.54416667,115795396
34252,-8.6984122,42.0884933,276022027
34259,-6.15946261,42.45536217,3833297123
34260,-5.9956932,37.3732152,3833297123
34261,-5.9956932,37.3732152,3833297123
34262,-5.9956932,37.3732152,3833297123
34263,-6.07897797,42.46211202,3833297123
34317,121.46416103,25.03161553,1536098234
34327,-8.6323091,42.8237296,432814525
34337,-6.3625892,43.3214061,966268554768154624
34343,-5.87666667,42.46388889,3833297123
34344,-5.87666667,42.46388889,3833297123
34345,-5.87666667,42.46388889,3833297123
34348,-6.37478722,42.61242913,115795396
34353,-8.89611111,42.10444444,127584026
34355,-5.87666667,42.46388889,3833297123
34356,-5.87666667,42.46388889,3833297123
34382,1.08240545,51.279951,52714680
34394,-6.203672,43.1824687,966268554768154624
34402,-8.876294,42.002945,127584026
34415,-6.712964,42.3851921,122692704
34418,-6.712964,42.3851921,122692704
34419,-5.76621,42.5173,3833297123
34420,-5.76621,42.5173,3833297123
34422,-5.63936341,42.58127316,3833297123
34423,-5.9956932,37.3732152,3833297123
34424,-5.57,42.6056,3833297123
34425,-5.57,42.6056,3833297123
34433,-8.87344514,41.90005107,127584026
34451,-6.0201004,43.2788671,966268554768154624
34461,-6.0201004,43.2788671,966268554768154624
34463,-8.6323091,42.8237296,34465303
34545,-0.5086841,51.4551164,17835371
34551,-3.8740194,37.6287368,145755108
34563,-2.5465946,42.360175,4507928361
34590,-6.712964,42.3851921,122692704
34598,-2.5422324,42.4290487,299046694
34599,-6.712964,42.3851921,122692704
34620,-6.712964,42.3851921,122692704
34678,-2.411961,51.623112,1648385712
34733,-6.712964,42.3851921,122692704
34751,-2.5465946,42.360175,4507928361
34779,-9.24323353,42.99813813,1410192876
34795,-6.4757083,53.3508617,60399549
34800,-5.57,42.6056,143600896
34810,-6.712964,42.3851921,122692704
34813,-1.239027,43.108815,495359169
34832,12.494331209860379,41.68376884952388,1107764085838528512
34838,-6.361502408981323,42.488919081934654,432814525
34855,-6.457719,42.499037,330621970
34856,-2.952370757522838,42.44105161521983,17370413
34864,-6.5523024,42.5640053,59169255
34894,-6.712964,42.3851921,122692704
34903,-6.712964,42.3851921,122692704
34913,-9.2981391,42.8798431,86611508
34917,-5.9011259,42.4531758,432814525
34924,-4.609623,55.933889,42604669
34936,-8.54469816,42.8800507,1303659770969231361
34996,-9.263901419232146,42.907386258591714,910446011834880000
35020,-2.922757,43.259741,419859886
35035,121.46416103,25.03161553,1536098234
35057,-5.1108638,42.2571919,80814823
35063,-6.712964,42.3851921,122692704
35099,-7.7352642,42.8825738,2738266649
35114,-3.6986,42.344,2430675958
35119,-1.8521361,43.2858832,2194040024
35121,121.46416103,25.03161553,1536098234
35126,-8.6323091,42.8237296,979295846
35145,-7.7817554,42.8600139,606483486
35151,121.46416103,25.03161553,1536098234
35165,-4.6913731,42.2581675,432814525
35187,0.46469976,51.6928685,1211427506
35229,-7.1826734,42.6258701,1379585162
35242,121.46416103,25.03161553,1536098234
35249,-2.188523,47.283609,74990538
35251,-4.2146012,42.1257125,432814525
35259,-6.34268029,42.4912898,144138877
35263,-8.54469816,42.8800507,291644192
35270,-9.2995163,42.4630328,1189440250092949504
35278,-6.387438,53.2987449,1068501288650981377
35279,-6.387438,53.2987449,1068499008035926018
35280,-6.387438,53.2987449,17626597
35304,-2.03533,42.67265,30935900
35317,-9.26285,42.91985,10840852
35325,-4.51484,43.37427,983498344784855040
35330,-6.387438,53.2987449,36320479
35331,-4.4048876,42.2677083,842133275594358784
35338,-6.5523024,42.5640053,122692704
35359,-6.71771,42.59969,764462966
35382,-7.86667,42.8667,3158197350
35383,-7.1826734,42.6258701,1243140808083156994
35392,6.0895876,51.8676744,47612840
35395,-6.712964,42.3851921,122692704
35422,-5.56790949,42.59874246,148512425
35433,8.206464,46.99801,901677577
35473,-8.56933594,42.81152175,54208750
35488,-3.8740194,37.6287368,145755108
35498,-3.8890049,40.3120713,1178519209
35505,-6.8026456,39.1553066,3031442212
35531,11.78922202,48.35403473,100456526
35556,-5.98952706,37.40267208,292008724
35566,8.7871961,45.2606345,461081112
35614,-7.7817554,42.8600139,606483486
35616,-3.50690433,42.37609426,317252961
35618,-6.712964,42.3851921,122692704
35660,-2.411961,51.623112,1648385712
35668,-7.7817554,42.8600139,606483486
35690,-3.50690433,42.37609426,317252961
35707,-6.7675457,42.5890383,78863390
35708,-5.9480782,43.5539656,833306646831099904
35711,-5.6313015,42.5471618,3963413596
35737,-4.150448,57.5759999,1085283579322601472
35761,-6.05325,42.45766,1496651636
35777,-6.712964,42.3851921,122692704
35778,-3.50690433,42.37609426,317252961
35865,-6.712964,42.3851921,122692704
35872,-9.21698502,43.1057079,253299908
35873,-9.21698502,43.1057079,253299908
35874,-9.1,43.1,253299908
35875,-8.3895595,43.3519434,253299908
35876,-9.27162272,42.88529174,253299908
35877,-9.17865898,42.95612614,253299908
35879,-8.54432,42.87684,253299908
35884,-1.74215638,42.73574914,119050468
35886,-7.048985,43.537265,1496651636
35887,-1.23743,43.16334,65118319
35889,-1.23743,43.16334,65118319
35911,-1.31987,43.0087,65118319
35927,13.088304,52.338079,17039236
35932,-9.2204792,43.112133,1496651636
35933,-6.1404869,37.6166106,177913800
35935,-6.712964,42.3851921,122692704
35937,-2.342785,56.791292,41149090
35961,-2.342785,56.791292,41149090
35993,-6.712964,42.3851921,122692704
35994,-9.26308,42.90643477,187840213
36007,-7.13715082,43.55670452,1496651636
36009,-1.28058,42.57134,65118319
36020,-9.2981391,42.8798431,980055354
36030,-5.5846624,42.5879974,409271882
36050,-8.56933594,42.81152175,307973466
36064,-8.545732498168945,42.8804533670607,1165317035204718592
36076,103.92067,1.33752,111503188
36100,-8.54469816,42.8800507,884249263
36102,-8.54251,42.88214,1001747874542125056
36104,-7.7817554,42.8600139,606483486
36109,-6.712964,42.3851921,122692704
36124,-8.3382223,42.9477256,576431802
36150,-8.8916447,42.5242277,708727288532221953
36168,-3.68333,40.4,1248254095
36198,-8.21193,43.27994,187840213
36209,-3.50690433,42.37609426,317252961
36210,-6.712964,42.3851921,122692704
36223,-5.5846624,42.5879974,409271882
36226,-8.3473431,43.4533012,980732898
36263,-8.694382859817212,42.905233627768,980055354
36277,-6.53261585,43.54383278,15180912
36287,-8.3473431,43.4533012,980732898
36292,-5.6313015,42.5471618,414673119
36294,-8.54469816,42.8800507,307973466
36332,-3.2971133,40.5307146,3165863614
36343,-6.712964,42.3851921,122692704
36374,-9.2981391,42.8798431,169105668
36385,-7.19993345,43.55508858,191580127
36387,-8.1718823,43.4072585,217195504
36389,21.1170782,51.7511787,471096780
36409,-6.0201004,43.2788671,1539109044
36410,-8.39319119,43.35346146,307973466
36420,-7.7817554,42.8600139,606483486
36443,-7.24056,42.75661,333452345
36452,-6.712964,42.3851921,122692704
36460,-3.50690433,42.37609426,317252961
36470,-6.11177,43.48821,64738103
36471,-8.6323091,42.8237296,1442103103
36482,-6.712964,42.3851921,122692704
36498,-1.36667,42.9833,2577085090
36499,-6.712964,42.3851921,1252911163
36504,-9.27162272,42.88529174,114824824
36529,-6.712964,42.3851921,122692704
36541,-7.55,42.1167,8995082
36543,-2.72504,42.4189,4507928361
36558,-5.5846624,42.5879974,409271882
36578,-8.6323091,42.8237296,1379585162
36580,-4.40502,42.26786,2430675958
36593,-8.54469816,42.8800507,307973466
36594,-8.54469816,42.8800507,307973466
36601,-3.50690433,42.37609426,317252961
36602,-3.50690433,42.37609426,317252961
36613,-3.50690433,42.37609426,317252961
36615,-3.50690433,42.37609426,317252961
36618,-6.0645693,37.3765827,2175911703
36638,-6.712964,42.3851921,1252911163
36641,-8.54469816,42.8800507,576431802
36650,-6.712964,42.3851921,122692704
36703,-3.50690433,42.37609426,317252961
36732,-5.5846624,42.5879974,409271882
36733,-6.9745813,42.6777555,620901925
36734,-6.9745813,42.6777555,620901925
36735,-6.9745813,42.6777555,620901925
36736,-6.9745813,42.6777555,620901925
36737,-6.9745813,42.6777555,620901925
36760,-6.712964,42.3851921,122692704
36761,-6.712964,42.3851921,122692704
36767,-4.4048876,42.2677083,842133275594358784
36775,-6.0201004,43.2788671,416140253
36789,-8.54469816,42.8800507,2155563214
36829,-6.712964,42.3851921,122692704
36858,-8.87470482,41.89890153,884249263
36866,-1.556856,52.870587,159802727
36873,-3.50690433,42.37609426,317252961
36876,-3.70425457,42.34012021,26837385
36893,-5.218442878867648,42.42312630095419,2880931653
36904,-3.50690433,42.37609426,317252961
36908,-3.8740194,37.6287368,145755108
36961,-9.26308,42.90643477,333452345
36972,-8.54469816,42.8800507,250809956
36994,-7.62983143,42.81048675,307973466
37004,-6.712964,42.3851921,122692704
37036,-5.665371,40.9725272,356839797
37046,-8.54432,42.87684,279263340
37082,-8.75351264,42.45415327,1054577618
37089,-8.54469816,42.8800507,338266968
37101,-8.54556882,42.88077732,143600896
37110,-8.54469816,42.8800507,576431802
37119,-6.712964,42.3851921,122692704
37137,-8.54469816,42.8800507,338266968
37141,-8.54469816,42.8800507,338266968
37142,-8.54432,42.87684,338266968
37143,-8.56933594,42.81152175,148112908
37158,-8.8556899,42.12028,164174605
37162,-8.56933594,42.81152175,148112908
37169,-3.26168997,42.40462182,1118837935628062721
37222,5.7182997,45.6725227,355696940
37237,-6.8480354,43.0991959,1539109044
37239,-5.82933522,37.33262542,373325095
37247,-8.54432,42.87684,22403858
37254,-3.68444444,40.30861111,818167879854071808
37257,-3.7613175,40.266415,818167879854071808
37261,-8.6323091,42.8237296,499144296
37268,-8.54569021,42.88065245,400217364
37269,-7.68683,43.15121,910624054863908866
37278,-7.26812,42.47488,342162061
37281,-3.66667,42.35,1065858954
37304,-8.63084502,42.75704092,4061060542
37307,-5.21936,42.4234,2880931653
37311,-3.0,40.0,3121848220
37320,-9.27184531,42.88325075,818167879854071808
37325,-7.61667,42.8,576431802
37326,-9.21698502,43.1057079,291112614
37368,-77.040246,39.055572,2194218792
37372,-8.54469816,42.8800507,818167879854071808
37399,-3.41157201,42.33709961,317252961
37400,-8.36253,42.9044,333452345
37406,5.8222832,45.9024237,355696940
37409,-7.41375,42.7802,576431802
37420,-8.54469816,42.8800507,288130530
37434,-8.6323091,42.8237296,818167879854071808
37448,-7.86667,42.8667,342162061
37451,-1.91694444,42.88194444,3192128223
37481,-8.6323091,42.8237296,203995667
37485,-1.65,42.81666667,3192128223
37490,-3.41157201,42.33709961,317252961
37498,-6.712964,42.3851921,122692704
37513,-7.41375,42.7802,576431802
37518,-3.794911,42.284782,881930341
37519,-6.05531,37.5478,127584026
37520,-6.05531,37.5478,127584026
37526,-2.0680288,42.6310235,95474532
37533,-3.2624,42.40789,1118837935628062721
37541,-8.64903,42.70073,818167879854071808
37550,-7.26812,42.47488,342162061
37554,-7.41375,42.7802,576431802
37572,-3.83459,42.34,457566493
37604,-6.712964,42.3851921,122692704
37610,-7.87027079,42.89616583,333452345
37627,-6.03845,37.43492,127584026
37628,-6.03447,37.40066,127584026
37631,-8.54432,42.87684,22403858
37639,-8.1109233,42.5428367,1290937456666316800
37651,-6.712964,42.3851921,122692704
37656,-8.54469816,42.8800507,576431802
37657,-8.7248383,42.8227852,278453764
37664,-7.04051,43.53369,338266968
37665,-8.54469816,42.8800507,414931513
37677,-4.02334,40.69373,2304659491
37680,-8.3012515,42.8433824,821902249
37700,-7.61667,42.8,333452345
37705,-8.2229931,43.3736598,547447384
37727,-1.65,42.81666667,3192128223
37740,-8.42589738,42.90874786,414931513
37741,-3.8740194,37.6287368,1137273146522972160
37744,-3.68333,40.4,403607747
37747,-8.39554159,43.37068394,156040929
37760,-8.3012515,42.8433824,203995667
37762,-3.7040175698824425,42.340328270697064,432814525
37769,-8.64369218,42.04608502,158125693
37780,-119.3434485,34.3933293,28947116
37792,-1.2729839,40.0851684,1176624614
37810,-3.794911,42.284782,432814525
37812,-8.7306227,42.0224369,818167879854071808
37814,-70.686763,41.737169,2880931653
37819,-8.63998,42.19115,818167879854071808
37829,-8.605081,42.204227,818167879854071808
37834,-8.01146337,42.9148702,414931513
37835,-8.56933594,42.81152175,4507928361
37858,-7.24056,42.75661,333452345
37861,-5.65346141,42.95300348,886629714
37862,-7.87027079,42.89616583,414931513
37864,-3.26168997,42.40462182,1118837935628062721
37872,-7.06522979,42.74995634,1616122524
37886,-8.6323091,42.8237296,771323813988560898
37888,-7.7660515,42.7556589,203995667
37909,-8.61667,42.1667,818167879854071808
37923,-7.61667,42.8,414931513
37949,-3.41157201,42.33709961,317252961
37950,-3.41157201,42.33709961,317252961
37968,-3.045944554297489,42.444998707632614,432814525
37969,-7.54317,42.6978274,203995667
38009,-6.01761,42.45437,1210806830089166849
38022,-8.5455937,42.8804731,842133275594358784
38033,-8.6323091,42.8237296,1137273146522972160
38034,-9.217201214392281,43.105921703462506,1176624614
38039,-5.2198264,36.3867663,1116262973616607232
38043,-5.6634,43.5421,338266968
38046,-73.933612,40.785365,16178161
38050,-8.54469816,42.8800507,387021253
38056,-6.12861111,42.465,1616122524
38087,-9.2629074,42.9089325,1176624614
38095,-5.5507944,36.0502188,544518828
38098,-9.2629074,42.9089325,1176624614
38131,-5.851109547910407,42.4726192909104,160678983
38154,-8.7255592,42.5665948,873711650
38205,-3.41157201,42.33709961,317252961
38211,-7.043879,42.707902,414931513
38220,-6.05325,42.45766,1616122524
38227,-8.6323091,42.8237296,2876015547
38249,-5.06582,43.46371,338266968
38268,-8.54432,42.87684,1140834331
38276,-8.11365458,42.6601564,125968575
38315,-3.41157201,42.33709961,317252961
38328,-7.7352642,42.8825738,771323813988560898
38355,-4.75334,43.41592,338266968
38358,-9.1931374,42.95652064,1234697016
38376,-6.01761,42.45437,1210806830089166849
38379,-8.9191301,42.8490779,1176624614
38382,-8.54469816,42.8800507,300004075
38388,-6.712964,42.3851921,1252911163
38393,2.1946,41.5126,158125693
38397,-6.712964,42.3851921,122692704
38421,-6.457719,42.499037,273341543
38432,-4.42524,41.08196,1903493448
38434,-1.3445432,42.9950498,432814525
38440,-6.01761,42.45437,1210806830089166849
38445,-6.38676655,43.54547178,394767449
38447,-6.38676655,43.54547178,394767449
38449,-6.38676655,43.54547178,394767449
38483,-8.6323091,42.8237296,2876015547
38505,-7.1827515,42.8813853,301063461
38543,-2.31527778,42.93527778,3192128223
38550,-7.54216756,42.78497805,281983112
38552,-6.712964,42.3851921,122692704
38595,-6.712964,42.3851921,1252911163
38597,-8.64323866,42.43263512,300004075
38660,-8.5457879,42.8771722,291112614
38664,-8.6323091,42.8237296,220140217
38700,-2.659936,51.399367,1085283579322601472
38715,-2.3645941,42.96467677,3192128223
38744,-8.6323091,42.8237296,2876015547
38747,-2.342785,56.791292,41149090
38754,-6.0201004,43.2788671,805894013584834561
38771,-83.1587,40.0347,50504703
38811,-8.6323091,42.8237296,396151716
38827,-5.772014938233563,43.01763684052043,404321210
38841,2.0464922,41.5064717,56210344
38861,-1.54181,42.90305,51470338
38870,-6.712964,42.3851921,1252911163
38884,-6.30617171,43.5576688,394767449
38912,-5.774809090743467,42.978144926797164,404321210
38929,-3.66666667,42.38333333,457566493
38942,-3.68333,40.4,333452345
38945,-5.721751,42.945704,404321210
38951,-8.11365458,42.6601564,448451334
38972,-6.712964,42.3851921,122692704
39003,-6.47275,43.549917,394767449
39009,-8.6323091,42.8237296,265621778
39012,-6.01761,42.45437,1210806830089166849
39014,-8.54432,42.87684,173608521
39038,-15.5255036,28.0248125,197992820
39072,-8.54469816,42.8800507,412448011
39079,-6.2141719,36.3304995,1225461829721317377
39118,-1.174093,41.4518349,780043643193290752
39125,-102.657513,22.5399851,188830896
39150,-8.60896,42.28186,1348956794
39162,-8.54460597038269,42.88057522520878,132280326
39198,-5.582505438916339,42.60254073825405,404321210
39201,11.87086667,43.22614722,1073861010
