pays,lat,long,long_dest,lat_dest,User
Sunnyvale,-122.036349,37.3688301,37.879030099999994,-4.779535727995244,1
Orbetello,11.257962812235576,42.50404075,37.879030099999994,-4.779535727995244,1
Oudenburg,3.006108952018163,51.201183150000006,37.879030099999994,-4.779535727995244,1
Ontinyent,-0.6096918,38.8213929,37.879030099999994,-4.779535727995244,1
Taunton,-3.1029086,51.0147895,37.879030099999994,-4.779535727995244,1
Swindon,-1.7856853,51.5613683,37.879030099999994,-4.779535727995244,1
budapest,19.0403594,47.4979937,37.879030099999994,-4.779535727995244,1
auvergne,3.1531802964975517,45.71001315,37.879030099999994,-4.779535727995244,1
benicarlo,0.4229813,40.4180244,37.879030099999994,-4.779535727995244,1
québec,-71.8258668,52.4760892,37.879030099999994,-4.779535727995244,1
praiano,14.53134,40.611107,37.879030099999994,-4.779535727995244,1
bilbao,-2.9350039,43.2630018,37.879030099999994,-4.779535727995244,1
brescia,10.4258729694612,45.77958045,37.879030099999994,-4.779535727995244,1
pinerolo,7.3319454,44.8873086,37.879030099999994,-4.779535727995244,1
paris,2.3200410217200766,48.8588897,37.879030099999994,-4.779535727995244,1
oosterhout,4.863042417836681,51.632237599999996,37.879030099999994,-4.779535727995244,1
ontario,-86.000977,50.000678,37.879030099999994,-4.779535727995244,1
nieuwegein,5.0929333789192395,52.0298704,37.879030099999994,-4.779535727995244,1
cadayrac,2.556561,44.4647589,37.879030099999994,-4.779535727995244,1
São Paulo,-46.6333824,-23.5506507,37.879030099999994,-4.779535727995244,1
milano italy,9.1896346,45.4641943,37.879030099999994,-4.779535727995244,1
lliça de vall,2.2422403,41.5915542,37.879030099999994,-4.779535727995244,1
kl,76.5120396,10.3528744,37.879030099999994,-4.779535727995244,1
gualeguay,-59.3106789,-33.1504259,37.879030099999994,-4.779535727995244,1
california,-118.755997,36.7014631,37.879030099999994,-4.779535727995244,1
france,1.8883335,46.603354,37.879030099999994,-4.779535727995244,1
england,-1.2649062,52.5310214,37.879030099999994,-4.779535727995244,1
cambrai,3.2356613,50.1759602,37.879030099999994,-4.779535727995244,1
dublin,-6.2602732,53.3497645,37.879030099999994,-4.779535727995244,1
canada,-107.991707,61.0666922,37.879030099999994,-4.779535727995244,1
derbyshire,-1.5566179305872214,53.1185033,37.879030099999994,-4.779535727995244,1
asturias,-5.854145744587305,43.271087800000004,37.879030099999994,-4.779535727995244,1
alicante,-0.4881708,38.3436365,37.879030099999994,-4.779535727995244,1
alcala de henares,-3.3644973,40.4818396,37.879030099999994,-4.779535727995244,1
riberac,0.3398094,45.2478033,37.879030099999994,-4.779535727995244,1
Tandil,-59.1356957,-37.3282887,37.879030099999994,-4.779535727995244,1
Texas,-99.68300099546674,31.168570000000003,37.879030099999994,-4.779535727995244,1
vigevano (pv),8.858603,45.3170942,37.879030099999994,-4.779535727995244,1
Tortona,8.8641282,44.89666,37.879030099999994,-4.779535727995244,1
Toulouse,1.4442469,43.6044622,37.879030099999994,-4.779535727995244,1
Troy,26.238017461011644,39.957373950000004,37.879030099999994,-4.779535727995244,1
UK,-3.2765753,54.7023545,37.879030099999994,-4.779535727995244,1
Ukraine,31.2718321,49.4871968,37.879030099999994,-4.779535727995244,1
Valleyfield,-62.7358361,46.1293847,37.879030099999994,-4.779535727995244,1
vicenza,11.40635425660249,45.63485905,37.879030099999994,-4.779535727995244,1
Victoria,144.6780052,-36.5986096,37.879030099999994,-4.779535727995244,1
Villaviciosa,-5.4334618,43.4813318,37.879030099999994,-4.779535727995244,1
Voss,6.4101148,60.6291046,37.879030099999994,-4.779535727995244,1
Wellington,174.7772114,-41.2887953,37.879030099999994,-4.779535727995244,1
West Sussex,-0.5278477012862655,50.94458445,37.879030099999994,-4.779535727995244,1
var,6.2664620128919,43.4173592,37.879030099999994,-4.779535727995244,1
Yelverton,1.3809804178773497,52.57491245,37.879030099999994,-4.779535727995244,1
Yeovil,-2.6458382339411934,50.9416615,37.879030099999994,-4.779535727995244,1
York,-1.0815361,53.9590555,37.879030099999994,-4.779535727995244,1
Yorkshire,-77.44589662266645,38.7872666,37.879030099999994,-4.779535727995244,1
Zaragoza,-0.8809428,41.6521342,37.879030099999994,-4.779535727995244,1
valli del natisone,13.4548752,46.1051426,37.879030099999994,-4.779535727995244,1
rio de janeiro,-43.2093727,-22.9110137,37.879030099999994,-4.779535727995244,1
 AR,-64.9672817,-34.9964963,37.879030099999994,-4.779535727995244,1
Barcelona,2.1774322,41.3828939,37.879030099999994,-4.779535727995244,1
Macédoine,21.7168387,41.6171214,37.879030099999994,-4.779535727995244,1
 ma,-7.3362482,31.1728205,37.879030099999994,-4.779535727995244,1
 République dominicaine,-70.035906834967,19.28131815,37.879030099999994,-4.779535727995244,1
 Saint-Marin,12.458306,43.9458623,37.879030099999994,-4.779535727995244,1
 Serbie,20.55144,44.1534121,37.879030099999994,-4.779535727995244,1
 Slovaquie,19.4528646,48.7411522,37.879030099999994,-4.779535727995244,1
 Sri Lanka,80.7137847,7.5554942,37.879030099999994,-4.779535727995244,1
 The Netherlands,5.541246849406163,52.24764975,37.879030099999994,-4.779535727995244,1
 Tunisie,9.400138,33.8439408,37.879030099999994,-4.779535727995244,1
 Utah,-111.714358,39.4225192,37.879030099999994,-4.779535727995244,1
 VA,-78.4927721,37.1232245,37.879030099999994,-4.779535727995244,1
 Western Australia,121.0187246,-25.2303005,37.879030099999994,-4.779535727995244,1
 Xinbei,121.4656619,25.011997,37.879030099999994,-4.779535727995244,1
 sweden,14.5208584,59.6749712,37.879030099999994,-4.779535727995244,1
 Qatar,51.2295295,25.3336984,37.879030099999994,-4.779535727995244,1
 uk,-3.2765753,54.7023545,37.879030099999994,-4.779535727995244,1
303247,122.96842150829465,9.67323505,37.879030099999994,-4.779535727995244,1
Adelaide,138.5999312,-34.9281805,37.879030099999994,-4.779535727995244,1
Albacete,-1.8559154,38.9950921,37.879030099999994,-4.779535727995244,1
Alcorcon,-3.8284295,40.3492998,37.879030099999994,-4.779535727995244,1
Algérie,2.9999825,28.0000272,37.879030099999994,-4.779535727995244,1
Andalucía,-4.5811614,37.3399964,37.879030099999994,-4.779535727995244,1
Antarctique,0.3149312,-79.4063075,37.879030099999994,-4.779535727995244,1
Argentina,-64.9672817,-34.9964963,37.879030099999994,-4.779535727995244,1
Asturias,-5.854145744587305,43.271087800000004,37.879030099999994,-4.779535727995244,1
Australie,134.755,-24.7761086,37.879030099999994,-4.779535727995244,1
 R.I.,-71.5992372,41.7962409,37.879030099999994,-4.779535727995244,1
 Poland,19.134422,52.215933,37.879030099999994,-4.779535727995244,1
MAdrid,-3.7035825,40.4167047,37.879030099999994,-4.779535727995244,1
 Laos,103.378253,20.0171109,37.879030099999994,-4.779535727995244,1
 Belgium,4.6667145,50.6402809,37.879030099999994,-4.779535727995244,1
 Birmanie (Myanmar),95.9999652,17.1750495,37.879030099999994,-4.779535727995244,1
 Bolivie,-64.9912286,-17.0568696,37.879030099999994,-4.779535727995244,1
 Bulgarie,25.4856617,42.6073975,37.879030099999994,-4.779535727995244,1
 DE,10.4234469,51.0834196,37.879030099999994,-4.779535727995244,1
 Ecuador,-79.3666965,-1.3397668,37.879030099999994,-4.779535727995244,1
 England,-1.2649062,52.5310214,37.879030099999994,-4.779535727995244,1
 IN,78.6677428,22.3511148,37.879030099999994,-4.779535727995244,1
 Ireland,-7.9794599,52.865196,37.879030099999994,-4.779535727995244,1
 KS,-98.5821872,38.27312,37.879030099999994,-4.779535727995244,1
 KY,-85.1551411,37.5726028,37.879030099999994,-4.779535727995244,1
 Liban,35.843409,33.8750629,37.879030099999994,-4.779535727995244,1
 Philippines,122.7312101,12.7503486,37.879030099999994,-4.779535727995244,1
 MT,14.4476911,35.8885993,37.879030099999994,-4.779535727995244,1
 Mali,-2.2900239,16.3700359,37.879030099999994,-4.779535727995244,1
 Michigan,-84.6824346,43.6211955,37.879030099999994,-4.779535727995244,1
 NY,-75.8449946,43.1561681,37.879030099999994,-4.779535727995244,1
 Netherlands,5.38721,52.15517,37.879030099999994,-4.779535727995244,1
 New York,-74.0060152,40.7127281,37.879030099999994,-4.779535727995244,1
 New Zealand,172.8344077,-41.5000831,37.879030099999994,-4.779535727995244,1
 Nouvelle-Calédonie,165.4880773,-21.3019905,37.879030099999994,-4.779535727995244,1
 Ontario,-86.000977,50.000678,37.879030099999994,-4.779535727995244,1
 Paraguay,-58.1693445,-23.3165935,37.879030099999994,-4.779535727995244,1
 Peru,-75.0458515,-6.8699697,37.879030099999994,-4.779535727995244,1
Bahreïn,50.5344606,26.1551249,37.879030099999994,-4.779535727995244,1
Beirut,35.47843,33.8959203,37.879030099999994,-4.779535727995244,1
Bg,25.4856617,42.6073975,37.879030099999994,-4.779535727995244,1
Ingolstadt,11.4250395,48.7630165,37.879030099999994,-4.779535727995244,1
Giulianova,13.9667011,42.7534856,37.879030099999994,-4.779535727995244,1
Gooseberry Hill,-73.727352,43.8875599,37.879030099999994,-4.779535727995244,1
Granada,-3.5995337,37.1734995,37.879030099999994,-4.779535727995244,1
Graz,15.4382786,47.0708678,37.879030099999994,-4.779535727995244,1
Göttingen,9.9351811,51.5328328,37.879030099999994,-4.779535727995244,1
Harrogate UK,-1.5802845115251913,54.07636665,37.879030099999994,-4.779535727995244,1
Helsinki,24.9427473,60.1674881,37.879030099999994,-4.779535727995244,1
Hereford,-2.7151735,52.0553813,37.879030099999994,-4.779535727995244,1
Hilversum,5.173493602392345,52.23158695,37.879030099999994,-4.779535727995244,1
Ile de France,2.7537863,48.6443057,37.879030099999994,-4.779535727995244,1
Illinois,-89.4337288,40.0796606,37.879030099999994,-4.779535727995244,1
Irlande,-7.9794599,52.865196,37.879030099999994,-4.779535727995244,1
Bilbao,-2.9350039,43.2630018,37.879030099999994,-4.779535727995244,1
Israël,34.8667654,31.5313113,37.879030099999994,-4.779535727995244,1
Julianadorp,4.7446131,52.8907035,37.879030099999994,-4.779535727995244,1
Kansas,-98.5821872,38.27312,37.879030099999994,-4.779535727995244,1
Kapelle,2.3677943,50.9977218,37.879030099999994,-4.779535727995244,1
Klein Nordende,9.6567323,53.7241659,37.879030099999994,-4.779535727995244,1
LA LONDE LES MAURES,6.244529894269455,43.1639028,37.879030099999994,-4.779535727995244,1
LARMOR BADEN,-2.8947121,47.5865525,37.879030099999994,-4.779535727995244,1
Lancashire,-2.5650887919475496,53.8611703,37.879030099999994,-4.779535727995244,1
Leicester UK,-1.1330789,52.6361398,37.879030099999994,-4.779535727995244,1
Lincoln England,-0.5392172,53.2336301,37.879030099999994,-4.779535727995244,1
Logroño,-2.4396676,42.4661196,37.879030099999994,-4.779535727995244,1
Gibraltar,-5.3541295,36.140807,37.879030099999994,-4.779535727995244,1
Genève,6.1466014,46.2017559,37.879030099999994,-4.779535727995244,1
Gateshead,-1.6019294,54.9625789,37.879030099999994,-4.779535727995244,1
Fuerteventura,-14.004869713542156,28.40037685,37.879030099999994,-4.779535727995244,1
Bologna,11.3426327,44.4938203,37.879030099999994,-4.779535727995244,1
Bosnie-Herzégovine,17.5961467,44.3053476,37.879030099999994,-4.779535727995244,1
Boston,-71.0582912,42.3602534,37.879030099999994,-4.779535727995244,1
Brasilia,-53.2,-10.3333333,37.879030099999994,-4.779535727995244,1
Breda,4.7760237,51.5887845,37.879030099999994,-4.779535727995244,1
Brescia,10.4258729694612,45.77958045,37.879030099999994,-4.779535727995244,1
Brésil,-53.2,-10.3333333,37.879030099999994,-4.779535727995244,1
Californie,-118.755997,36.7014631,37.879030099999994,-4.779535727995244,1
Caroline du Nord,-79.0392919,35.6729639,37.879030099999994,-4.779535727995244,1
Chinchón,-3.4231474,40.1408293,37.879030099999994,-4.779535727995244,1
College Station,-96.3071042,30.5955289,37.879030099999994,-4.779535727995244,1
Cragg Vale,-1.998365,53.7050193,37.879030099999994,-4.779535727995244,1
Cupertino,-122.0322895,37.3228934,37.879030099999994,-4.779535727995244,1
Delta,-95.6749486,33.3926893,37.879030099999994,-4.779535727995244,1
Deutschland,10.4234469,51.0834196,37.879030099999994,-4.779535727995244,1
Dublin,-6.2602732,53.3497645,37.879030099999994,-4.779535727995244,1
Dunsborough,115.1065921,-33.614656,37.879030099999994,-4.779535727995244,1
Düsseldorf,6.7763137,51.2254018,37.879030099999994,-4.779535727995244,1
Eeklo,3.5665965,51.1844827,37.879030099999994,-4.779535727995244,1
Eletot,0.4519036,49.7878126,37.879030099999994,-4.779535727995244,1
England,-1.2649062,52.5310214,37.879030099999994,-4.779535727995244,1
España,-4.8379791,39.3260685,37.879030099999994,-4.779535727995244,1
Frankfurt a.M.,8.6820917,50.1106444,37.879030099999994,-4.779535727995244,1
東京都,139.7594549,35.6828387,37.879030099999994,-4.779535727995244,1
